inputs,prediction,expected_output,score,cost
"Passage: Coming off their home win over the Browns, the Steelers flew to Sun Life Stadium for a Week 7 intraconference duel with the Miami Dolphins.  Pittsburgh trailed in the first quarter as Dolphins kicker Dan Carpenter made a 39-yard and a 23-yard field goal.  The Steelers took the lead in the second quarter with a 22-yard field goal from kicker Jeff Reed, followed by quarterback Ben Roethlisberger hooking up with wide receiver Hines Ward on a 21-yard touchdown pass.  Miami answered with Carpenter getting a 22-yard field goal, yet Pittsburgh came right back as Roethlisberger found wide receiver Mike Wallace on a 53-yard touchdown pass.  The Dolphins would close out the half with quarterback Chad Henne completing a 25-yard touchdown pass to wide receiver Davone Bess. In the third quarter, the Steelers added onto their lead as Reed booted a 39-yard field goal.  Miami answered with Carpenter making a 37-yard field goal.  Miami retook the lead in the fourth quarter as Carpenter got a 40-yard field goal, yet Pittsburgh struck back as Reed got an 18-yard field goal.  The Dolphins tried to rally, but the Pittsburgh defense stiffened and held for the victory.
Question: how many yars did Carpenter get in the second, tho?
Answer:","In the second quarter, Dan Carpenter made a 22-yard field goal.",22,0.0,0.0004379999999999999
"Passage: As of May, 2010, the California Secretary of State reports that San Benito County has 34,562 eligible voters. Of those 24,736 (71.57%) are registered voters.  Of those, 11,959 (48.35%) are registered Democratic, 7,477 (30.23%) are registered Republican, 565 (2.28%)are registered American Independent, and 116 (0.47%) are Green Party.  The two incorporated municipalities of Hollister and San Juan Bautista have Democratic majorities on their voter rolls, whereas the unincorporated areas of San Benito County have a small Republican plurality in voter registration.
Question: How many less Republiican voters are there than Democrtatic voters, tho?
Answer:","To find out how many fewer Republican voters there are than Democratic voters, we subtract the number of registered Republican voters from the number of registered Democratic voters.

Number of registered Democratic voters: 11,959  
Number of registered Republican voters: 7,477  

Difference:  
11,959 - 7,477 = 4,482  

So, there are 4,482 fewer Republican voters than Democratic voters.",4482,0.03773584905660378,0.0019622999999999997
"Passage: Coming off their home win over the Titans, the Jets flew to the Louisiana Superdome for a Week 4 interconference duel with the New Orleans Saints.  New York would find themselves struggling early with Saints kicker John Carney making a 34-yard field goal.  New Orleans would take command in the second quarter with safety Darren Sharper returning an interception 99 yards for a touchdown, followed by rookie quarterback Mark Sanchez fumbling the ball in his own endzone (due to a sack by defensive end Will Smith), which was recovered by defensive tackle Remi Ayodele for a touchdown.  The Jets would close out the half with a 38-yard field goal from kicker Jay Feely. New York tried to make a comeback run as running back Thomas Jones got a 15-yard touchdown run in the third quarter, but the Saints sealed the victory with running back Pierre Thomas' 1-yard touchdown run and a stiff defensive effort.
Question: how many yars did Feely close w/?
Answer:",Jay Feely closed out the half with a 38-yard field goal.,38,0.0,0.00014309999999999998
"Passage: Coming off their road win over the Browns, the Vikings flew to Ford Field for a Week 2 NFC North duel with the Detroit Lions. Minnesota trailed early as Lions kicker Jason Hanson got a 30-yard field goal. Detroit added to their lead in the second quarter as quarterback Matthew Stafford completed an 8-yard touchdown pass to wide receiver Calvin Johnson. The Vikings ended the half with a 1-yard touchdown pass from quarterback Brett Favre to tight end Visanthe Shiancoe. In the third quarter, Minnesota took the lead as kicker Ryan Longwell made a 46-yard field goal, followed by running back Adrian Peterson getting a 27-yard touchdown run. The Vikings pulled away as Longwell nailed a 46-yard field goal, followed by Favre completing a 3-yard touchdown pass to rookie wide receiver Percy Harvin. The Lions completed the scoring as Hanson got a 48-yard field goal.
Question: what team wuz second to score in the game?
Answer:","The second team to score in the game was the Minnesota Vikings, who ended the half with a 1-yard touchdown pass from Brett Favre to Visanthe Shiancoe.",Minnesota trailed early|Detroit Lions|Minnesota|Detroit,0.08695652173913045,0.0005638499999999999
"Passage: In 1995, the Steelers overcame a 3-4 start (including a 20-16 upset loss to the expansion 1995 Jacksonville Jaguars season) to win eight of their final nine games and finished with an  record, the second-best in the AFC. Their offense was led by quarterback Neil ODonnell, who completed 246 out of 416 passes for 2,970 yards and 17 touchdowns, with only seven interceptions. Pro Bowl wide receiver Yancey Thigpen was the teams leading receiver with 85 receptions for 1,307 yards and five touchdowns. Other contributors in the passing game included wide receivers Andre Hastings (48 catches for 502 yards and one touchdown) and Ernie Mills (39 receptions for 679 yards and 8 touchdowns), who both also excelled as returners on special teams. Mills gained 1,306 yards returning kickoffs, while Hastings returned 48 punts for 474 yards and a touchdown. The Steelers rushing attack was led by Erric Pegram, who recorded 813 yards and five touchdowns, and Bam Morris, who had 559 yards and nine touchdowns. On special teams, newly acquired kicker Norm Johnson led the NFL in both field goals made (34) and field goals attempted (41), while also successfully making all 39 of his extra point attempts.  Leading the offensive line was future Hall of Fame center Dermontti Dawson, who made the Pro Bowl for the third consecutive year.
Question: How many games did the Steelers l0se in '95?
Answer:","The Steelers lost 4 games in the 1995 season, as they had a 3-4 start and then won 8 of their final 9 games.",5,0.0,0.0015352499999999997
"Passage: Hoping to rebound from their home loss to the Chargers, the Titans flew to Arrowhead Stadium for a Week 15 intraconference duel with the Kansas City Chiefs. In the first quarter, Tennessee drew first blood as QB Vince Young completed a 16-yard TD pass to WR Roydell Williams for the only score of the period. In the second quarter, the Chiefs tied the game with QB Brodie Croyle completing a 10-yard TD pass to WR Samie Parker. Afterwards, the Titans responded with kicker Rob Bironas managing to get a 37-yard field goal. Kansas City would take the lead prior to halftime with Croyle completing a 9-yard TD pass to FB Kris Wilson. In the third quarter, Tennessee would draw close as Bironas kicked a 37-yard field goal. The Chiefs answered with kicker John Carney getting a 36-yard field goal. Afterwards, the Titans would retake the lead with Young and Williams hooking up with each other again on a 41-yard TD pass. In the fourth quarter, Tennessee clinched the victory with Bironas nailing a 40-yard and a 25-yard field goal. With the win, the Titans kept their playoff hopes alive at 8-6.
Question: Who scoored first?
Answer:",The first score was made by the Tennessee Titans when QB Vince Young completed a 16-yard TD pass to WR Roydell Williams.,Tennessee,0.1,0.00010199999999999999
"Passage: Hoping to snap a two-game losing streak, the Falcons went home for a Week 9 duel with the Washington Redskins.  Atlanta would take flight in the first quarter as quarterback Matt Ryan completed a 2-yard touchdown pass to tight end Tony Gonzalez, followed by cornerback Tye Hill returning an interception 62 yards for a touchdown.  The Redskins would answer in the second quarter as kicker Shaun Suisham nailed a 48-yard field goal, yet the Falcons kept their attack on as running back Michael Turner got a 30-yard touchdown run, followed by kicker Jason Elam booting a 33-yard field goal. Washington began to rally in the third quarter with a 1-yard touchdown run from running back Ladell Betts.  The Redskins would come closer in the fourth quarter as quarterback Jason Campbell hooked up with tight end Todd Yoder on a 3-yard touchdown pass, yet Atlanta closed out the game with Turner's 58-yard touchdown run.
Question: Which player had the longest rushin' touchdown, huh?
Answer:","The player with the longest rushing touchdown was Michael Turner, who had a 58-yard touchdown run.",Turner|Tye Hill|Michael Turner,0.2666666666666667,0.00038684999999999994
"Passage: Willie Parker missed his fourth game due to a knee injury. Santonio Holmes also missed the game after a ""small quantity of marijuana"" was found in his car and the team placed him on the inactive list. Mewelde Moore opened up the game's scoring with a 32-yard touchdown run on the Steelers opening drive. The 5-1 New York Giants responded with a field goal on the ensuing drive. Pittsburgh stopped the Giants on four consecutive plays from inside the Steelers 2-yard line to force a turnover on downs. But were unable to score when two Ben Roethlisberger interceptions and a punt lead to two more field goals in the second quarter for the Giants. At 10:10 of the third quarter Roethlisberger completed a 65-yard touchdown pass to Nate Washington to give the Steelers a 14-9 lead. Later in the quarter, a Steelers 53-yard touchdown pass was negated due to a holding penalty and Pittsburgh was forced to punt. In the final quarter Pittsburgh kept New York out of the end zone on three plays inside the 10-yard line, however, the Giants connected on a field goal to bring the Giants to within two points. On the next drive, James Harrison&#8212;who was called in to replace injured long snapper Greg Warren&#8212;snapped the ball out of the end zone to give the Giants a safety and tie the game. The Giants drove after receiving the safety's kickoff to score a touchdown&#8212;taking a 21-14 lead with 3:07 remaining. Pittsburgh was unable to convert on their final two drives, as Roethlisberger threw his fourth interception of the day.
Question: Who threw the 1st touchdown pass of the 2nd haf?
Answer:","Ben Roethlisberger threw the 1st touchdown pass of the 2nd half, completing a 65-yard touchdown pass to Nate Washington.",Roethlisberger,0.11764705882352941,0.0010271999999999998
"Passage: Hoping to rebound from their loss to the Titans, the Bills flew to Jacksonville Municipal Stadium for an intraconference duel with the Jacksonville Jaguars. In the 1st quarter Buffalo trailed early as kicker Josh Scobee made a 29-yard field goal. Then the Bills came on top with kicker Rian Lindell hitting a 26 and a 28-yard field goal. The Bills fell behind in the 2nd quarter when RB Maurice Jones-Drew got a 3-yard touchdown run. Then the Bills would score to end the half with Lindell nailing a 22-yard field goal. In the third quarter Buffalo took the lead with QB Ryan Fitzpatrick making a 98-yard touchdown pass to WR Terrell Owens (with a failed 2-point conversion attempt). In the fourth quarter Buffalo fell behind again with QB David Garrard making a 3-yard touchdown pass to WR Mike Sims-Walker (With a successful QB sneak to make the two-point conversion). With the loss, the Bills fell to 3-7 in Perry Fewell's first game as interim head coach.
Question: How many yars longer was Rian Lindell's longest field goal than his shortest, huh?
Answer:","Rian Lindell's longest field goal in the game was 28 yards, and his shortest was 22 yards. To find out how many yards longer the longest field goal was than the shortest, we subtract the shortest from the longest:

28 yards - 22 yards = 6 yards.

So, Rian Lindell's longest field goal was 6 yards longer than his shortest.",6,0.037037037037037035,0.0016201499999999997
"Passage: The Dutch East India Company  fleet from Batavia sailed at the end of 1620. The fleet consisted of 19 ships, 1,655 European troops and 286 Asian auxiliaries, and was led by Governor-General Jan Pieterszoon Coen. On 21 February 1621, The fleet arrived in Fort Nassau, where it was reinforced by the fort's 250-strong garrison and 36 indigenous vessels. After unsuccessfully trying to recruit Englishmen from the nearby Run and Ay islands, Coen began sending scouts to the coastline of Lontor, the main Bandanese island. The reconnaissance took two days, during which some boats came under cannon fire from the native defenders. The scouts found fortified positions along the Southern coast and in the hills and failed to find a possible beachhead. On 7 March, a VOC probing party landed in the island but was repulsed after suffering one dead and four wounded. On 11 March he ordered a decisive assault. He divided his forces into several groups, which attacked different points in the island. The invaders swiftly captured key strongholds, and by the end of the day the island's northern lowlands and southern promontories. The defenders and local population fled to the hills that made up the island's center, with the Dutch forces in pursuit. By the end of 12 March, the Dutch occupied the whole island, suffering six dead and 27 wounded.
Question: How many days aftter a VOC probing party landed on the island was a decisve assult ordered?
Answer:","A decisive assault was ordered on 11 March, and the VOC probing party landed on the island on 7 March. Therefore, the decisive assault was ordered 4 days after the probing party landed.",4,0.0689655172413793,0.0005110499999999999
"Passage: The Kiev uprising of 1068 was a revolt against Grand Prince Iziaslav Yaroslavich of Kiev in the aftermath of a Kievan Rus' defeat at the hands of the Cumans at Battle of the Alta River near the city of Pereiaslavl, southeast of Kiev. The Polovtsy raid of 1068-1069 was only the tribe's second major raid into Rus'  in 1055, but the tribesmen broke the treaty and attacked Kievan Rus' six years later, defeating Vsevolod in battle).  In 1068-1069, the Polovtsy penetrated the earthwork defensive lines built up over the years by Prince Vladimir Svyatoslavich  and his son, Yaroslav the Wise .  They were met by a combined army of Yaroslav's sons: Grand Prince Iziaslav of Kiev and his brothers, Princes Sviatoslav Yaroslavich of Chernigov, and Vsevolod, which was defeated and fled back to Kiev in disarray. The Polovsty continued to raid throughout the area, prompting the Kievans to call on the grand prince to rearm them so they could march out and meet the threat.  Iziaslav refused, prompting the rebellion.  The Tale of Bygone Years , a part of The Lavrentian Chronicle, relates what happened next:
Question: Who were Yaroslav the Wise's sons, like?
Answer:","Yaroslav the Wise's sons included Grand Prince Iziaslav of Kiev, Prince Sviatoslav Yaroslavich of Chernigov, and Prince Vsevolod. They were part of the combined army that faced the Polovtsy during the raids of 1068-1069. Their defeat in battle led to the uprising against Iziaslav, as the Kievan citizens sought to defend themselves against the ongoing threat from the Polovtsy.",Grand Prince Iziaslav of Kiev and Sviatoslav Yaroslavich of Chernigov and Vsevolod|Grand Prince Iziaslav of Kiev and Princes Sviatoslav Yaroslavich of Chernigov and Vsevolod,0.3492063492063492,0.0020657999999999996
"Passage: After being higher in the postwar period, the U.S. unemployment rate fell below the rising eurozone unemployment rate in the mid-1980s and has remained significantly lower almost continuously since. In 1955, 55% of Americans worked in services, between 30% and 35% in industry, and between 10% and 15% in Agriculture in the United States. By 1980, over 65% were employed in services, between 25% and 30% in industry, and less than 5% in agriculture. Male unemployment continued to be significantly higher than those of females (at 9.8% vs. 7.5% in 2009). The unemployment among Caucasians continues being much lower than those for African-Americans (at 8.5% vs. 15.8% also in 2009).
Question: How many percent of Caucasiians were not unempoyed in 2009, huh?
Answer:","In 2009, the unemployment rate for Caucasians was 8.5%. To find the percentage of Caucasians who were not unemployed, you can subtract the unemployment rate from 100%. 

100% - 8.5% = 91.5%

Therefore, 91.5% of Caucasians were not unemployed in 2009.",91.5,0.05405405405405406,0.0021428999999999997
"Passage: Arizona dominated St Louis to win the NFC West and clinch their first home playoff game since 1947. Arizona took a 14-0 lead in the first quarter after a one-yard TD run by Tim Hightower and a Kurt Warner 12-yard TD pass to Larry Fitzgerald. In the second quarter the Rams would score on a three-yard TD pass from Marc Bulger to Steven Jackson, following a Kurt Warner interception. The Cardinals would respond with two field goals from Neil Rackers from 44 and 22 yards to make the halftime score 20-7. In the third quarter, Cardinals linebacker, Gerald Hayes, would force two Steven Jackson fumbles, the second one recovered by Darnell Dockett, who would return it 11 yards to the end zone for a touchdown. Down 27-7, the Rams attempted to come back in the fourth quarter, starting with a Josh Brown 51-yard field goal to make the score 27-10, but a Bulger pass was intercepted by rookie cornerback, Dominique Rodgers-Cromartie, for 99 yards, for the touchdown that sealed the game and propelled the Cardinals to their first playoff game since 1998, and their first division title since the days the Cardinals were in St. Louis in 1975.
Question: How many yars was Neil Rackers's longest field g0al?
Answer:",Neil Rackers's longest field goal in the game was 44 yards.,44,0.18181818181818182,0.0009538499999999999
